Заголовок;Содержимое;Описание;Категория;Артикул;Изображение;В наличии;Цена;Цена на распродаже;Начало распродажи;Время начала распродажи;Дата окончания распродажи;Время окончания распродажи;Масса;Размер;Мощность;Высота стекла;Рамка
VOLCANO  1V;;;Серия Volcano;VV911;;;2278.0;;;;;;230.0;;14 kW;570.0;узкая хромированная 
VOLCANO  1V;;;Серия Volcano;VV942;;;2750.0;;;;;;230.0;;14 kW;570.0;широкая хромированная 
VOLCANO  1V;;;Серия Volcano;VV637;;;2750.0;;;;;;230.0;;14 kW;570.0;шлифованная, полированная  стальная 
VOLCANO 1V h;;;Серия Volcano;Vh827;;;2615.0;;;;;;260.0;;14 kW;450.0;черная 
VOLCANO 1V h;;;Серия Volcano;Vh611;;;2689.0;;;;;;260.0;;14 kW;450.0;латунная 
VOLCANO 1V h;;;Серия Volcano;Vh300;;;2737.0;;;;;;260.0;;14 kW;450.0;узкая золотая  
VOLCANO 1V h;;;Серия Volcano;Vh998;;;3215.0;;;;;;260.0;;14 kW;450.0;широкая золотая  
VOLCANO 1V h;;;Серия Volcano;Vh393;;;2737.0;;;;;;260.0;;14 kW;450.0;узкая хромированная 
VOLCANO 1V h;;;Серия Volcano;Vh693;;;3215.0;;;;;;260.0;;14 kW;450.0;широкая хромированная 
VOLCANO 1V h;;;Серия Volcano;Vh627;;;3215.0;;;;;;260.0;;14 kW;450.0;шлифованная, полированная  стальная 
VOLCANO 1V h;;;Серия Volcano;Vh214;;;2760.0;;;;;;260.0;;14 kW;510.0;черная 
VOLCANO 1V h;;;Серия Volcano;Vh936;;;2835.0;;;;;;260.0;;14 kW;510.0;латунная 
VOLCANO 1V h;;;Серия Volcano;Vh557;;;2885.0;;;;;;260.0;;14 kW;510.0;узкая золотая  
VOLCANO 1V h;;;Серия Volcano;Vh953;;;3360.0;;;;;;260.0;;14 kW;510.0;широкая золотая  
VOLCANO 1V h;;;Серия Volcano;Vh119;;;2885.0;;;;;;260.0;;14 kW;510.0;узкая хромированная 
VOLCANO 1V h;;;Серия Volcano;Vh866;;;3360.0;;;;;;260.0;;14 kW;510.0;широкая хромированная 
VOLCANO 1V h;;;Серия Volcano;Vh120;;;3360.0;;;;;;260.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 1V h;;;Серия Volcano;Vh113;;;2957.0;;;;;;260.0;;14 kW;570.0;черная 
VOLCANO 1V h;;;Серия Volcano;Vh224;;;3032.0;;;;;;260.0;;14 kW;570.0;латунная 
VOLCANO 1V h;;;Серия Volcano;Vh287;;;3080.0;;;;;;260.0;;14 kW;570.0;узкая золотая  
VOLCANO 1V h;;;Серия Volcano;Vh221;;;3555.0;;;;;;260.0;;14 kW;570.0;широкая золотая  
VOLCANO 1V h;;;Серия Volcano;Vh663;;;3080.0;;;;;;260.0;;14 kW;570.0;узкая хромированная 
VOLCANO 1V h;;;Серия Volcano;Vh390;;;3555.0;;;;;;260.0;;14 kW;570.0;широкая хромированная 
VOLCANO 1V h;;;Серия Volcano;Vh642;;;3555.0;;;;;;260.0;;14 kW;570.0;шлифованная, полированная  стальная 
VOLCANO 1VT ;;;Серия Volcano;Vh859;;;1985.0;;;;;;230.0;;14 kW;510.0;черная 
VOLCANO 1VT ;;;Серия Volcano;Vh713;;;3032.0;;;;;;230.0;;14 kW;510.0;латунная 
VOLCANO 1VT ;;;Серия Volcano;Vh644;;;2145.0;;;;;;230.0;;14 kW;510.0;узкая золотая  
VOLCANO 1VT ;;;Серия Volcano;Vh363;;;3555.0;;;;;;230.0;;14 kW;510.0;широкая золотая  
VOLCANO 1VT ;;;Серия Volcano;Vh256;;;2145.0;;;;;;230.0;;14 kW;510.0;узкая хромированная 
VOLCANO 1VT ;;;Серия Volcano;Vh366;;;3555.0;;;;;;230.0;;14 kW;510.0;широкая хромированная 
VOLCANO 1VT ;;;Серия Volcano;Vh564;;;3555.0;;;;;;230.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO AT New !;;;Серия Volcano;Vh488;;;2385.0;;;;;;240.0;;11 kW;450.0;черная 
VOLCANO AT New !;;;Серия Volcano;Vh727;;;3032.0;;;;;;240.0;;11 kW;450.0;латунная 
VOLCANO AT New !;;;Серия Volcano;Vh154;;;2555.0;;;;;;240.0;;11 kW;450.0;узкая золотая  
VOLCANO AT New !;;;Серия Volcano;Vh129;;;3555.0;;;;;;240.0;;11 kW;450.0;широкая золотая  
VOLCANO AT New !;;;Серия Volcano;Vh608;;;2555.0;;;;;;240.0;;11 kW;450.0;узкая хромированная 
VOLCANO AT New !;;;Серия Volcano;Vh470;;;3555.0;;;;;;240.0;;11 kW;450.0;широкая хромированная 
VOLCANO AT New !;;;Серия Volcano;Vh723;;;3555.0;;;;;;240.0;;11 kW;450.0;шлифованная, полированная  стальная 
VOLCANO ATh New !;;;Серия Volcano;Vh661;;;3640.0;;;;;;240.0;;11 kW;450.0;черная 
VOLCANO ATh New !;;;Серия Volcano;Vh963;;;3032.0;;;;;;240.0;;11 kW;450.0;латунная 
VOLCANO ATh New !;;;Серия Volcano;Vh340;;;3810.0;;;;;;240.0;;11 kW;450.0;узкая золотая  
VOLCANO ATh New !;;;Серия Volcano;Vh864;;;3555.0;;;;;;240.0;;11 kW;450.0;широкая золотая  
VOLCANO ATh New !;;;Серия Volcano;Vh564;;;3810.0;;;;;;240.0;;11 kW;450.0;узкая хромированная 
VOLCANO ATh New !;;;Серия Volcano;Vh553;;;3555.0;;;;;;240.0;;11 kW;450.0;широкая хромированная 
VOLCANO ATh New !;;;Серия Volcano;Vh617;;;3555.0;;;;;;240.0;;11 kW;450.0;шлифованная, полированная  стальная 
VOLCANO N;;;Серия Volcano;Vh581;;;2065.0;;;;;;220.0;;14 kW;510.0;черная 
VOLCANO N;;;Серия Volcano;V 566;;;2140.0;;;;;;220.0;;14 kW;510.0;латунная 
VOLCANO N;;;Серия Volcano;VN764;;;2190.0;;;;;;220.0;;14 kW;510.0;узкая золотая  
VOLCANO N;;;Серия Volcano;VN495;;;2665.0;;;;;;220.0;;14 kW;510.0;широкая золотая  
VOLCANO N;;;Серия Volcano;VN452;;;2190.0;;;;;;220.0;;14 kW;510.0;узкая хромированная 
VOLCANO N;;;Серия Volcano;VN446;;;2665.0;;;;;;220.0;;14 kW;510.0;широкая хромированная 
VOLCANO N;;;Серия Volcano;VN212;;;2665.0;;;;;;220.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO N h;;;Серия Volcano;Vh376;;;3020.0;;;;;;240.0;;14 kW;510.0;черная 
VOLCANO N h;;;Серия Volcano;Vh523;;;3098.0;;;;;;240.0;;14 kW;510.0;латунная 
VOLCANO N h;;;Серия Volcano;Vh845;;;3150.0;;;;;;240.0;;14 kW;510.0;узкая золотая  
VOLCANO N h;;;Серия Volcano;Vh319;;;3625.0;;;;;;240.0;;14 kW;510.0;широкая золотая  
VOLCANO N h;;;Серия Volcano;Vh662;;;3150.0;;;;;;240.0;;14 kW;510.0;узкая хромированная 
VOLCANO N h;;;Серия Volcano;Vh770;;;3625.0;;;;;;240.0;;14 kW;510.0;широкая хромированная 
VOLCANO N h;;;Серия Volcano;Vh154;;;3625.0;;;;;;240.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO FD;;;Серия Volcano;VD328;;;2540.0;;;;;;215.0;;14 kW;450.0;черная 
VOLCANO FD;;;Серия Volcano;VD563;;;2690.0;;;;;;215.0;;14 kW;450.0;латунная 
VOLCANO FD;;;Серия Volcano;VD440;;;2795.0;;;;;;215.0;;14 kW;450.0;узкая золотая  
VOLCANO FD;;;Серия Volcano;VD1000;;;3740.0;;;;;;215.0;;14 kW;450.0;широкая золотая  
VOLCANO FD;;;Серия Volcano;VD935;;;2795.0;;;;;;215.0;;14 kW;450.0;узкая хромированная 
VOLCANO FD;;;Серия Volcano;VD432;;;3740.0;;;;;;215.0;;14 kW;450.0;широкая хромированная 
VOLCANO FD;;;Серия Volcano;VD471;;;3740.0;;;;;;215.0;;14 kW;450.0;шлифованная, полированная  стальная 
VOLCANO FD;;;Серия Volcano;VD407;;;2695.0;;;;;;215.0;;14 kW;510.0;черная 
VOLCANO FD;;;Серия Volcano;VD904;;;2845.0;;;;;;215.0;;14 kW;510.0;латунная 
VOLCANO FD;;;Серия Volcano;VD325;;;2945.0;;;;;;215.0;;14 kW;510.0;узкая золотая  
VOLCANO FD;;;Серия Volcano;VD366;;;3895.0;;;;;;215.0;;14 kW;510.0;широкая золотая  
VOLCANO FD;;;Серия Volcano;VD412;;;2945.0;;;;;;215.0;;14 kW;510.0;узкая хромированная 
VOLCANO FD;;;Серия Volcano;VD691;;;3895.0;;;;;;215.0;;14 kW;510.0;широкая хромированная 
VOLCANO FD;;;Серия Volcano;VD753;;;3895.0;;;;;;215.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO FD;;;Серия Volcano;VD165;;;2845.0;;;;;;215.0;;14 kW;570.0;черная 
VOLCANO FD;;;Серия Volcano;VD711;;;2995.0;;;;;;215.0;;14 kW;570.0;латунная 
VOLCANO FD;;;Серия Volcano;VD441;;;3040.0;;;;;;215.0;;14 kW;570.0;узкая золотая  
VOLCANO FD;;;Серия Volcano;VD316;;;4042.0;;;;;;215.0;;14 kW;570.0;широкая золотая  
VOLCANO FD;;;Серия Volcano;VD173;;;3040.0;;;;;;215.0;;14 kW;570.0;узкая хромированная 
VOLCANO FD;;;Серия Volcano;VD413;;;4042.0;;;;;;215.0;;14 kW;570.0;широкая хромированная 
VOLCANO FD;;;Серия Volcano;VD548;;;4042.0;;;;;;215.0;;14 kW;570.0;шлифованная, полированная  стальная 
VOLCANO FD h;;;Серия Volcano;VD779;;;3383.0;;;;;;245.0;;14 kW;450.0;черная 
VOLCANO FD h;;;Серия Volcano;VD142;;;3530.0;;;;;;245.0;;14 kW;450.0;латунная 
VOLCANO FD h;;;Серия Volcano;VD751;;;3635.0;;;;;;245.0;;14 kW;450.0;узкая золотая  
VOLCANO FD h;;;Серия Volcano;VD948;;;4580.0;;;;;;245.0;;14 kW;450.0;широкая золотая  
VOLCANO FD h;;;Серия Volcano;VD946;;;3635.0;;;;;;245.0;;14 kW;450.0;узкая хромированная 
VOLCANO FD h;;;Серия Volcano;VD940;;;4580.0;;;;;;245.0;;14 kW;450.0;широкая хромированная 
VOLCANO FD h;;;Серия Volcano;VD471;;;4580.0;;;;;;245.0;;14 kW;450.0;шлифованная, полированная  стальная 
VOLCANO FD h;;;Серия Volcano;VD426;;;3505.0;;;;;;245.0;;14 kW;510.0;черная 
VOLCANO FD h;;;Серия Volcano;VD401;;;3655.0;;;;;;245.0;;14 kW;510.0;латунная 
VOLCANO FD h;;;Серия Volcano;VD489;;;3759.0;;;;;;245.0;;14 kW;510.0;узкая золотая  
VOLCANO FD h;;;Серия Volcano;VD796;;;4705.0;;;;;;245.0;;14 kW;510.0;широкая золотая  
VOLCANO FD h;;;Серия Volcano;VD652;;;3759.0;;;;;;245.0;;14 kW;510.0;узкая хромированная 
VOLCANO FD h;;;Серия Volcano;VD805;;;4705.0;;;;;;245.0;;14 kW;510.0;широкая хромированная 
VOLCANO FD h;;;Серия Volcano;Vh549;;;4705.0;;;;;;245.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO FD h;;;Серия Volcano;Vh416;;;3769.0;;;;;;245.0;;14 kW;570.0;черная 
VOLCANO FD h;;;Серия Volcano;Vh272;;;3915.0;;;;;;245.0;;14 kW;570.0;латунная 
VOLCANO FD h;;;Серия Volcano;Vh280;;;4015.0;;;;;;245.0;;14 kW;570.0;узкая золотая  
VOLCANO FD h;;;Серия Volcano;Vh990;;;4965.0;;;;;;245.0;;14 kW;570.0;широкая золотая  
VOLCANO FD h;;;Серия Volcano;Vh229;;;4015.0;;;;;;245.0;;14 kW;570.0;узкая хромированная 
VOLCANO FD h;;;Серия Volcano;Vh616;;;4965.0;;;;;;245.0;;14 kW;570.0;широкая хромированная 
VOLCANO FD h;;;Серия Volcano;Vh144;;;4965.0;;;;;;245.0;;14 kW;570.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L;;;Серия Volcano;VL341;;;2080.0;;;;;;220.0;;14 kW;450.0;черная 
VOLCANO 2P/2L;;;Серия Volcano;VL470;;;2155.0;;;;;;220.0;;14 kW;450.0;латунная 
VOLCANO 2P/2L;;;Серия Volcano;VL309;;;2210.0;;;;;;220.0;;14 kW;450.0;узкая золотая  
VOLCANO 2P/2L;;;Серия Volcano;VL932;;;2680.0;;;;;;220.0;;14 kW;450.0;широкая золотая  
VOLCANO 2P/2L;;;Серия Volcano;VL900;;;2210.0;;;;;;220.0;;14 kW;450.0;узкая хромированная 
VOLCANO 2P/2L;;;Серия Volcano;VL255;;;2680.0;;;;;;220.0;;14 kW;450.0;широкая хромированная 
VOLCANO 2P/2L;;;Серия Volcano;VL923;;;2680.0;;;;;;220.0;;14 kW;450.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L;;;Серия Volcano;VL215;;;2230.0;;;;;;220.0;;11 kW;510.0;черная 
VOLCANO 2P/2L;;;Серия Volcano;VL441;;;2305.0;;;;;;220.0;;11 kW;510.0;латунная 
VOLCANO 2P/2L;;;Серия Volcano;VL699;;;2355.0;;;;;;220.0;;11 kW;510.0;узкая золотая  
VOLCANO 2P/2L;;;Серия Volcano;VL449;;;2830.0;;;;;;220.0;;11 kW;510.0;широкая золотая  
VOLCANO 2P/2L;;;Серия Volcano;VL319;;;2355.0;;;;;;220.0;;11 kW;510.0;узкая хромированная 
VOLCANO 2P/2L;;;Серия Volcano;VL471;;;2830.0;;;;;;220.0;;11 kW;510.0;широкая хромированная 
VOLCANO 2P/2L;;;Серия Volcano;VL625;;;2830.0;;;;;;220.0;;11 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L;;;Серия Volcano;VL537;;;2380.0;;;;;;220.0;;11 kW;570.0;черная 
VOLCANO 2P/2L;;;Серия Volcano;VL961;;;2452.0;;;;;;220.0;;11 kW;570.0;латунная 
VOLCANO 2P/2L;;;Серия Volcano;VL503;;;2505.0;;;;;;220.0;;11 kW;570.0;узкая золотая  
VOLCANO 2P/2L;;;Серия Volcano;VL402;;;2980.0;;;;;;220.0;;11 kW;570.0;широкая золотая  
VOLCANO 2P/2L;;;Серия Volcano;VL567;;;2505.0;;;;;;220.0;;11 kW;570.0;узкая хромированная 
VOLCANO 2P/2L;;;Серия Volcano;VL138;;;2980.0;;;;;;220.0;;11 kW;570.0;широкая хромированная 
VOLCANO 2P/2L;;;Серия Volcano;VL696;;;2980.0;;;;;;220.0;;11 kW;570.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL971;;;2080.0;;;;;;220.0;;14 kW;450.0;черная 
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL436;;;2155.0;;;;;;220.0;;14 kW;450.0;латунная 
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL556;;;2210.0;;;;;;220.0;;14 kW;450.0;узкая золотая  
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL946;;;2680.0;;;;;;220.0;;14 kW;450.0;широкая золотая  
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL716;;;2210.0;;;;;;220.0;;14 kW;450.0;узкая хромированная 
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL622;;;2680.0;;;;;;220.0;;14 kW;450.0;широкая хромированная 
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL573;;;2680.0;;;;;;220.0;;14 kW;450.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL200;;;2230.0;;;;;;220.0;;14 kW;510.0;черная 
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL531;;;2305.0;;;;;;220.0;;14 kW;510.0;латунная 
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL320;;;2355.0;;;;;;220.0;;14 kW;510.0;узкая золотая  
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL678;;;2830.0;;;;;;220.0;;14 kW;510.0;широкая золотая  
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL810;;;2355.0;;;;;;220.0;;14 kW;510.0;узкая хромированная 
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL344;;;2830.0;;;;;;220.0;;14 kW;510.0;широкая хромированная 
VOLCANO 2P/2L  without pole;;;Серия Volcano;VL943;;;2830.0;;;;;;220.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;VL677;;;2815.0;;;;;;220.0;;14 kW;510.0;черная 
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;VL358;;;2305.0;;;;;;220.0;;14 kW;510.0;латунная 
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;VL341;;;2999.0;;;;;;220.0;;14 kW;510.0;узкая золотая  
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;Vs439;;;2830.0;;;;;;220.0;;14 kW;510.0;широкая золотая  
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;Vs543;;;2999.0;;;;;;220.0;;14 kW;510.0;узкая хромированная 
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;Vs301;;;2830.0;;;;;;220.0;;14 kW;510.0;широкая хромированная 
VOLCANO 2PT/2LT New ! without pole ,one part glass;;;Серия Volcano;Vs480;;;2830.0;;;;;;220.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh597;;;2899.0;;;;;;260.0;;14 kW;450.0;черная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh420;;;2971.0;;;;;;260.0;;14 kW;450.0;латунная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh186;;;3025.0;;;;;;260.0;;14 kW;450.0;узкая золотая  
VOLCANO 2P/2L h;;;Серия Volcano;Vh614;;;3499.0;;;;;;260.0;;14 kW;450.0;широкая золотая  
VOLCANO 2P/2L h;;;Серия Volcano;Vh326;;;3025.0;;;;;;260.0;;14 kW;450.0;узкая хромированная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh134;;;3499.0;;;;;;260.0;;14 kW;450.0;широкая хромированная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh557;;;3499.0;;;;;;260.0;;14 kW;450.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh484;;;2930.0;;;;;;260.0;;14 kW;510.0;черная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh881;;;3000.0;;;;;;260.0;;14 kW;510.0;латунная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh277;;;3055.0;;;;;;260.0;;14 kW;510.0;узкая золотая  
VOLCANO 2P/2L h;;;Серия Volcano;Vh770;;;3530.0;;;;;;260.0;;14 kW;510.0;широкая золотая  
VOLCANO 2P/2L h;;;Серия Volcano;Vh218;;;3055.0;;;;;;260.0;;14 kW;510.0;узкая хромированная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh521;;;3530.0;;;;;;260.0;;14 kW;510.0;широкая хромированная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh231;;;3530.0;;;;;;260.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh907;;;2965.0;;;;;;260.0;;14 kW;570.0;черная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh204;;;3040.0;;;;;;260.0;;14 kW;570.0;латунная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh204;;;3090.0;;;;;;260.0;;14 kW;570.0;узкая золотая  
VOLCANO 2P/2L h;;;Серия Volcano;Vh338;;;3565.0;;;;;;260.0;;14 kW;570.0;широкая золотая  
VOLCANO 2P/2L h;;;Серия Volcano;Vh950;;;3090.0;;;;;;260.0;;14 kW;570.0;узкая хромированная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh439;;;3565.0;;;;;;260.0;;14 kW;570.0;широкая хромированная 
VOLCANO 2P/2L h;;;Серия Volcano;Vh438;;;3565.0;;;;;;260.0;;14 kW;570.0;шлифованная, полированная  стальная 
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh223;;;3355.0;;;;;;260.0;;14 kW;570.0;черная 
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh944;;;3430.0;;;;;;260.0;;14 kW;570.0;латунная 
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh314;;;3479.0;;;;;;260.0;;14 kW;570.0;узкая золотая  
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh678;;;3955.0;;;;;;260.0;;14 kW;570.0;широкая золотая  
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh133;;;3479.0;;;;;;260.0;;14 kW;570.0;узкая хромированная 
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh315;;;3955.0;;;;;;260.0;;14 kW;570.0;широкая хромированная 
VOLCANO 2P/2L h one part glass;;;Серия Volcano;Vh576;;;3955.0;;;;;;260.0;;14 kW;570.0;шлифованная, полированная  стальная 
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh566;;;3390.0;;;;;;260.0;;14 kW;510.0;черная 
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh823;;;3430.0;;;;;;260.0;;14 kW;510.0;латунная 
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh516;;;3479.0;;;;;;260.0;;14 kW;510.0;узкая золотая  
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh770;;;3955.0;;;;;;260.0;;14 kW;510.0;широкая золотая  
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh104;;;3479.0;;;;;;260.0;;14 kW;510.0;узкая хромированная 
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh605;;;3955.0;;;;;;260.0;;14 kW;510.0;широкая хромированная 
VOLCANO 2PR/2LR h;;;Серия Volcano;Vh297;;;3955.0;;;;;;260.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 3PL ;;;Серия Volcano;Vh234;;;2515.0;;;;;;220.0;;14 kW;450.0;черная 
VOLCANO 3PL ;;;Серия Volcano;Vh593;;;2590.0;;;;;;220.0;;14 kW;450.0;латунная 
VOLCANO 3PL ;;;Серия Volcano;Vh703;;;2640.0;;;;;;220.0;;14 kW;450.0;узкая золотая  
VOLCANO 3PL ;;;Серия Volcano;Vh229;;;3115.0;;;;;;220.0;;14 kW;450.0;широкая золотая  
VOLCANO 3PL ;;;Серия Volcano;Vh604;;;2640.0;;;;;;220.0;;14 kW;450.0;узкая хромированная 
VOLCANO 3PL ;;;Серия Volcano;Vh917;;;3115.0;;;;;;220.0;;14 kW;450.0;широкая хромированная 
VOLCANO 3PL ;;;Серия Volcano;Vh666;;;3115.0;;;;;;220.0;;14 kW;450.0;шлифованная, полированная  стальная 
VOLCANO 3PL ;;;Серия Volcano;V 829;;;2660.0;;;;;;220.0;;14 kW;510.0;черная 
VOLCANO 3PL ;;;Серия Volcano;V 446;;;2735.0;;;;;;220.0;;14 kW;510.0;латунная 
VOLCANO 3PL ;;;Серия Volcano;V 514;;;2785.0;;;;;;220.0;;14 kW;510.0;узкая золотая  
VOLCANO 3PL ;;;Серия Volcano;V 619;;;3262.0;;;;;;220.0;;14 kW;510.0;широкая золотая  
VOLCANO 3PL ;;;Серия Volcano;V 205;;;2785.0;;;;;;220.0;;14 kW;510.0;узкая хромированная 
VOLCANO 3PL ;;;Серия Volcano;V 524;;;3262.0;;;;;;220.0;;14 kW;510.0;широкая хромированная 
VOLCANO 3PL ;;;Серия Volcano;V 122;;;3262.0;;;;;;220.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 3PL ;;;Серия Volcano;V 312;;;2810.0;;;;;;220.0;;14 kW;570.0;черная 
VOLCANO 3PL ;;;Серия Volcano;V 926;;;2885.0;;;;;;220.0;;14 kW;570.0;латунная 
VOLCANO 3PL ;;;Серия Volcano;V 845;;;2935.0;;;;;;220.0;;14 kW;570.0;узкая золотая  
VOLCANO 3PL ;;;Серия Volcano;V 935;;;3410.0;;;;;;220.0;;14 kW;570.0;широкая золотая  
VOLCANO 3PL ;;;Серия Volcano;V 953;;;2935.0;;;;;;220.0;;14 kW;570.0;узкая хромированная 
VOLCANO 3PL ;;;Серия Volcano;V 874;;;3410.0;;;;;;220.0;;14 kW;570.0;широкая хромированная 
VOLCANO 3PL ;;;Серия Volcano;V 788;;;3410.0;;;;;;220.0;;14 kW;570.0;шлифованная, полированная  стальная 
VOLCANO 3PL h;;;Серия Volcano;Vh990;;;3655.0;;;;;;270.0;;14 kW;450.0;черная 
VOLCANO 3PL h;;;Серия Volcano;Vh197;;;3730.0;;;;;;270.0;;14 kW;450.0;латунная 
VOLCANO 3PL h;;;Серия Volcano;Vh876;;;3780.0;;;;;;270.0;;14 kW;450.0;узкая золотая  
VOLCANO 3PL h;;;Серия Volcano;Vh763;;;3972.0;;;;;;270.0;;14 kW;450.0;широкая золотая  
VOLCANO 3PL h;;;Серия Volcano;Vh593;;;3780.0;;;;;;270.0;;14 kW;450.0;узкая хромированная 
VOLCANO 3PL h;;;Серия Volcano;Vh116;;;3972.0;;;;;;270.0;;14 kW;450.0;широкая хромированная 
VOLCANO 3PL h;;;Серия Volcano;Vh467;;;3972.0;;;;;;270.0;;14 kW;450.0;шлифованная, полированная  стальная 
VOLCANO 3PL h;;;Серия Volcano;Vh810;;;3910.0;;;;;;270.0;;14 kW;510.0;черная 
VOLCANO 3PL h;;;Серия Volcano;Vh530;;;3975.0;;;;;;270.0;;14 kW;510.0;латунная 
VOLCANO 3PL h;;;Серия Volcano;Vh747;;;4025.0;;;;;;270.0;;14 kW;510.0;узкая золотая  
VOLCANO 3PL h;;;Серия Volcano;Vh228;;;3098.0;;;;;;270.0;;14 kW;510.0;широкая золотая  
VOLCANO 3PL h;;;Серия Volcano;Vh570;;;4025.0;;;;;;270.0;;14 kW;510.0;узкая хромированная 
VOLCANO 3PL h;;;Серия Volcano;Vh335;;;3098.0;;;;;;270.0;;14 kW;510.0;широкая хромированная 
VOLCANO 3PL h;;;Серия Volcano;Vh951;;;3098.0;;;;;;270.0;;14 kW;510.0;шлифованная, полированная  стальная 
VOLCANO 3PL h;;;Серия Volcano;Vh181;;;3950.0;;;;;;270.0;;14 kW;570.0;черная 
VOLCANO 3PL h;;;Серия Volcano;Vh394;;;4010.0;;;;;;270.0;;14 kW;570.0;латунная 
VOLCANO 3PL h;;;Серия Volcano;Vh308;;;4060.0;;;;;;270.0;;14 kW;570.0;узкая золотая  
VOLCANO 3PL h;;;Серия Volcano;Vh299;;;3882.0;;;;;;270.0;;14 kW;570.0;широкая золотая  
VOLCANO 3PL h;;;Серия Volcano;Vh463;;;4060.0;;;;;;270.0;;14 kW;570.0;узкая хромированная 
VOLCANO 3PL h;;;Серия Volcano;Vh369;;;3882.0;;;;;;270.0;;14 kW;570.0;широкая хромированная 
VOLCANO 3PL h;;;Серия Volcano;Vh611;;;3882.0;;;;;;270.0;;14 kW;570.0;шлифованная, полированная  стальная 
VOLCANO F;;;Серия Volcano;Vh291;;;3375.0;;;;;;230.0;;14 kW;510.0;черная 
VOLCANO F;;;Серия Volcano;Vh713;;;3450.0;;;;;;230.0;;14 kW;510.0;латунная 
VOLCANO F;;;Серия Volcano;Vh955;;;3499.0;;;;;;230.0;;14 kW;510.0;узкая золотая  
VOLCANO F;;;Серия Volcano;Vh193;;;3378.0;;;;;;230.0;;14 kW;510.0;широкая золотая  
VOLCANO F;;;Серия Volcano;Vh992;;;3499.0;;;;;;230.0;;14 kW;510.0;узкая хромированная 
VOLCANO F;;;Серия Volcano;Vh134;;;3378.0;;;;;;230.0;;14 kW;510.0;широкая хромированная 
